UID,formId,responseId,timestamp,question,answer
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_99] Translation 13,而且，_嗯_，_我__，__我__，_我认为_他们关心的_一件事可能是，它不一定是_，__你___知道_，__喜欢_护理的量，而是护理的质量。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_111] Translation 14,"_uh_ _uh_ _, _ _uh__uh_ _, _ uh uh, _uh__ uh_ for uh  _uh_, _ uh uh uh uh _uh_ _, _ uh__, _一切都取决于什么。"
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_121] Translation 15,_是的_ _。_ _你_知道__它__的_，_很有趣__，__那个___很多_，_美国的人口正在发生变化，因为_，__你___知道_，___呃_，现在有这么多少数民族，他们在那里有了这么长时间的大家庭。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_127] Translation 16,但是，我猜随着我们变得更加工业化和_更多_ _，_你__知道__，_在农村情况中_我们__，__我们___不_，_我们__，_我们__，_我们选择不与大家庭打交道，因为我们觉得这有点繁琐，而实际上这让事情变得容易得多。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_147] Translation 17,_是的_ _。_但是，_呃_，_我_，_ _我_，_我认为_，__你__知道__，_我们__总是_，______呃_，_我_我的意思是___，_我__我_有很多好的经历___，____呃_，和_很多人，特别是他们有_呃_，大家庭。_还有_ _我_ _，_和_我_，_我有点看到___，_那个，_你___知道_，_也许_，_你__知道_，_，_我们可能需要_喜欢_接近家庭环境_和_并_的价值观，__你__知道_，
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_149] Translation 18,_我_ _意思是_ _，_ _呃_，是，钱似乎是一个太大的问题。_与_ _，_与_ _，_与__，_与今天发生的事情
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_155] Translation 19,和_我_，__我__认为__，_我认为_我们_可能__不是_，_可能是，_你__知道_，_也许如果我们把钱放在后面_可能_，_，_可能会选择缓解很多问题。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02008_B_2] Translation 20,_嗯_，让我们看看。我今天上班穿什么？_嗯_，实际上我穿了灯芯绒短裤，白色衬衫，_嗯_，还有平底鞋。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_B_6] Translation 1,嗯，我确实会变化。嗯，嗯，你知道，我穿西装，我穿裙子和毛衣。偶尔我会穿牛仔裤。嗯，你呢？
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_B_18] Translation 2,所以，我主要穿平底鞋。嗯，你知道，冬天我穿毛衣，夏天我，你知道，我喜欢连衣裙、短袖之类的。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_A_19] Translation 3,我最近，嗯，试着更新我的衣橱，试着把可以互相搭配的套装组合起来，那些，外套和衬衫之类的，很多。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_B_48] Translation 4,其实，我刚刚买了，我，我刚收到一套新的衣服作为礼物，嗯，它是那种短裙裤，你知道，呃，它是短裤，但看起来像裙子。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_B_62] Translation 5,是啊。是啊。所以，我，你知道，就像现在，今天大约是，你知道，五十年代。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02008_A_75] Translation 6,这真的很不——不合季节，但是，呃，至少，我们，你知道，它，它，它感觉很好，呃，每个人今天都没有宅在家里的烦躁。出去走走真好。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02010_B_22] Translation 7,我同意。嗯，我，我昨天在报纸上注意到，有人说它，我想它被提名了十二个奖项，而且，而且所有评论家最初都说，你知道，它不会有什么进展，它只是会失败。所以，它，它让所有人都感到惊讶。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02010_A_23] Translation 8,嗯，有趣的事情是是我听说过，然后我，我，我倾向于，我觉得，偶尔会过度反应，当有人告诉我它那么棒的时候。而，而且它是，是，问题是，它是，是，它是一个好故事。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02010_B_38] Translation 9,它很悬疑。我觉得它不太，我的意思是，没有真正的，呃，血腥或者什么之类的。它是，它是更多悬疑。嗯，另一个，《沉默的羔羊》，有点，是，一部血腥电影，如果，如果有人不喜欢那种东西。它是，它是某些地方相当真实。不过，呃，我觉得它们都是很棒的电影。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02010_B_50] Translation 10,我觉得那个，我觉得他真的，他全心投入了，但我，我觉得他并不真的知道它会有多大。我觉得那是他真的想做的事情。他想导演它，他想出演它。你知道，他，他喜欢这个故事情节，我觉得他真的很想要它。而且，无论它是否赢得各种奖项，或者它在票房上只是一般，我觉得他都会开心。因为我觉得那个，我觉得他做得很好，而且，而且他从中得到的自我满足感，比他们能给他的任何奖项都要大得多。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_15] Translation 11,我觉得他们利用人们，嗯，天生在电话上的礼貌，即使面对机器。我发现人们会有点礼貌，等它把要说的说完，然后他们觉得有义务回应，尽管那里根本没有人。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_25] Translation 12,嗯，推测起来，那些发现这类信息的人，如果他们在这么做的话，我更希望不被知道，而且，我的意思是，你知道，经典的，哦，我不知道，中情局阴谋论之类的说法，会有那样的一些人试图在你不知情的情况下这么做。所以，有一些事情侵犯的是那第二种你知道它们存在的隐私，还有可能有一些事情在你不知道的情况下侵犯那第二种隐私，而关于第二种我没法说什么，除了，去，去，引发偏执。这只是一个推测，而且，我愿意认为那种情况相当少，至少在这个国家是这样。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_B_40] Translation 13,嗯，那件事的，另一面可能是，如果，如果有人发现了什么或者猜测了什么而那些并不是真的，那么我可能会在那种流言蜚语的意义上感到更加被侵犯。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_B_50] Translation 14,"但是如果结果产生了不正确的事情，那就更糟了，所以，或者如果我的通话次数，从，每周八次，或左右，变得更高，因为，呃，有人曾，经，曾经，

"
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_61] Translation 15,是啊。而且，嗯，莲花数据库的问题之一是，嗯，谁可以获得那些信息没有受到控制。我的意思是，他们说他们只会把它提供给一些被挑选的公司，但是，嗯，你知道，就像软件只提供给客户一样，我的意思是，你不能相信那种说法。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_63] Translation 16,它会，它会被盗版，而且他们无论如何也不会那么仔细地去检查，给某个愿意，你知道，为它支付全额现金价格的人。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_65] Translation 17,我的意思是，你知道，你没法分辨它，一个公司到底和这有什么关系，而且有点不祥的是，几乎任何人，任何黑客，都能够知道你的收入是多少，你的消费习惯是什么，而且，你知道，而且，而且那个黑客只需要和那个偷偷摸摸的小偷取得联系，突然，然后，原本只是对隐私的侵犯，就可能变成对你真实住所的侵犯。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_71] Translation 18,"嗯哼。我也想过这件事，是在，呃，等着和你说话的时候想到的，另外一件让我想到的事是，对我来说隐私被侵犯的情况没有那么多，因为我知道该如何表现，才能让这种事不发生。但我意识到，我必须以某种方式行事，才能不让别人侵犯我的隐私。如果我偏离社会行为规范，如果我在街上跑来跑去大喊大叫之类的，就会有人很快侵犯我的隐私。

"
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_A_87] Translation 19,而在这个国家，每个人都非常尊重关门，如果你出门然后表现得像个疯子，你，你违反了，呃，社会行为的规范，公共行为的规范。嗯，人们会开始非常注意你，并且开始问问题，从某种意义上说，是邀请——，侵犯——，侵犯你的隐私，不过，如果你知道社会规范是什么，你知道，“你自找的”。但这确实意味着你又有了一个理由去遵守一套社会规范。
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,[sw02012_B_98] Translation 20,那很有意思。有没——，有没有其他具体的事情，你，你觉得，在什么地方，你觉得你的隐私在日常生活中被侵犯，或者频率在逐渐增加？
ZH_T2,194zwGcfoveGPNnYCyFEsaiUgcKwXwwtwu2bASA0LdNA,ACYDBNil0hk3oTBlKTawiTxscOiw90UJPXbWkJ0xCWw7vSaKnU9VasQFvDG48MG8nVa9Kfg,2026-01-28T06:32:23.353792Z,Completion Code,COMPLETED021384
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,Provide your Prolific ID in the box below.,66422fc2e658598209ebc05a
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02012_A_99] Translation 1,"翻译如下（保留原文中的停顿、重复和犹豫感）：
所有那些经典的例子，其他经典的例子，比如耶和华见证人，或者——或者摩门教徒，或者有人敲你家前门，呃，这种情况更具侵入性，因为我真的得明确告诉别人离开。还有那种感觉是：我现在已经把门打开了，他们现在看到了我长什么样、我住在什么样的地方，而且——而且他们正在做一件通常只有在我邀请别人的时候，才会发生的事情。"
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02012_A_101] Translation 2,因为我——我——任何人，任何朋友，只要我把我的电话号码给了他们，都是欢迎给我打电话的，但没有人是可以随便到我家来的。所以这更像是一种被侵犯的感觉。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02015_B_18] Translation 3,嗯哼，嗯哼。对，是这样的。不过住在公寓小区里呢，你知道，你——呃——你其实没法真正阻止那些人到处来，就算他们在外面立牌子写着“禁止推销”，呃，可他们还是会走到前门来，呃，你知道，到处走动。所以通常我会做的是打电话给公寓管理员，告诉他们，嘿，有人在这附近转，你知道，他们想卖东西，或者——或者他们是某个宗教组织的，我真的很讨厌这个。我真的、真的很讨厌。大概两周前就有人来敲门，呃，天哪，那还是晚上九点左右呢。这甚至都不是我认为的那种，你知道，家庭时间，或者该开始准备睡觉的时间，呃，而来的人是，嗯，哦，是什么来着，呃，是耶稣基督后期圣徒教会的人。呃，我读过很多关于那个教派的资料，我并不是特别喜欢它，所以我尤其不喜欢他们跑到我家门口来，还——还试图跟我说话。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02015_B_20] Translation 4,对，对，不，我——我在这点上同意你。如果他们想选择那种特定的宗教，我也觉得没问题，你知道，只要他们不要试图把我拉进去、硬把我拖进去。而且——而且我也不喜欢他们做这件事的方式，而且——而且这是他们的使命，他们就是这么做的。他们挨家挨户地去，在公共场所活动，而且他们实际上还会让——呃——青少年服两年的“役”，就像你会说的那样，像当兵一样，两年时间到处走，做那种传教性质的工作。呃，我不知道，我只是，嗯，一点也不太喜欢这种做法。还有——还有这一点是我感受特别强烈的，那就是，呃，你知道，有人跑到我家门口来，尤其是宗教组织，还想要——呃——你知道，试图让我加入，或者——你知道——对他们的宗教产生兴趣，因为我已经有我自己的信仰了。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02015_B_22] Translation 5,对，对，是的，对。不是，我没有——呃——我没有做到那一步，我没那么做，不过，呃，对，我可能也可以做同样的事情。呃，你知道，我没有防风门，但我肯定能想办法弄点什么。不过你知道，我不觉得那样就能拦住人。我——我感觉就像他们看到那个词，上面写的是“走”，而不是“停”。哦，天哪。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02015_B_30] Translation 6,我知道，不过我记得你——你之前提到过一件事，你一开始说，嗯，让我想想，你说过电话推销，还有人上门兜售、卖东西的事。你还说了别的什么。我一时想不起来是什么了，但我当时觉得，是的——那——那一下确实戳到我的痛点。不过我们后来，呃，就开始聊到，呃，呃，那些跑到你家前门来找你的人了。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02018_B_61] Translation 7,或者说，我现在认识的很多女性，还有——呃——我的一位主管，她在休 LOA（请假）去生孩子的时候，我们就在她家里，呃，呃，装了一台终端，这样她——你知道——我们就可以给她发消息， 而且——而且她就用这种方式保持联系，基本上就是在家里办公。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02018_A_86] Translation 8,哦，是的，是的，嗯，我们两个的孩子都已经到了上学的年龄，但我们不想错过任何一次家长教师协会（PTA）的活动，你知道，还有所有这些事情。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02020_A_3] Translation 9,嗯，我主要听流行音乐。我，呃，几乎一直在听，尤其是在车里听，所以，我——我算是那种经常换电台的人，因为我不喜欢广告。不过，呃，我发现自己还是在听流行音乐。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02020_B_20] Translation 10,嗯……好吧，我……我其实对说唱音乐没有什么反感。我唯一对说唱音乐有意见的地方，就是……当它变得好像带有激进倾向，或者，呃，以暴力为导向的时候。
ZH_T3,100Ys_PVzFZtqdJFFzFdvPzSxtFAfPKAhC4CqcSHZ0yE,ACYDBNianphMes0DAyAMOnbZ2F4NdYjaHoUgX5H7NhMYb5QpBiRog9BjEapmwAF3JrATBXU,2026-01-28T05:35:53.451409Z,[sw02020_B_24] Translation 11,我……我对那件事有强烈的反对意见。嗯，实际上，我记得有一次，我……这是……在……那时候……甚至……呃……我……大概可以说是十年前或者十五年前，我……
