file,speaker,turn,text_fluent,text_disfluent,keep,edited_count,intj_count,prn_count,edited_nodes_only,intj_only,prn_only,edited_intj,intj_prn,edited_prn,edited_prn_intj,ZH_gpt52,ES_gpt52,HI_gpt52,FR_gpt52,DE_gpt52,IT_gpt52,CZ_gpt52,AR_gpt52
sw2005,A,155,"and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.",True,4,0,1,"and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.",然后我，我觉得，我觉得我们可能不会，可能会吧，也许如果我们先把钱放一边，那可能，那可能会选择缓解很多问题。,"y yo, yo creo, yo creo que quizá no, que podría ser, quizá si dejamos el dinero en un segundo plano eso podría, eso podría optar por aliviar gran parte del problema.","और मैं, मुझे लगता है, मुझे लगता है कि हम शायद नहीं, कि हो सकता है, शायद अगर हम पैसों को फिलहाल के लिए पीछे रख दें तो शायद, तो शायद वह बहुत सारी समस्या को कम करने का चुनाव करे।","et moi, moi je pense, je pense que nous ne pouvons peut-être pas, que ça peut être, peut-être si nous mettons l’argent au second plan ça peut, ça peut choisir d’atténuer une grande partie du problème.","Und ich, ich denke, ich denke, dass wir vielleicht nicht, dass das, dass das vielleicht sein könnte, vielleicht, wenn wir das Geld erst mal hinten anstellen, dass das, dass das sich entscheiden könnte, einen Großteil des Problems zu lindern.","e io, io penso, io penso che potremmo non, che potrebbe essere, forse se mettiamo i soldi in secondo piano questo potrebbe, questo potrebbe scegliere di alleviare gran parte del problema.","a já, já myslím, já myslím, že možná nemusíme, že to může být, možná když dáme peníze tak trochu stranou, tak to může, to může se rozhodnout zmírnit spoustu toho problému.",و أنا، أنا أعتقد، أعتقد أننا قد لا، أنه قد يكون، ربما إذا وضعنا المال على الرفّ الخلفي فهذا قد، هذا قد يختار أن يخفّف الكثير من المشكلة.
sw2008,B,2,"let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.",True,0,3,0,", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",，嗯，让我想想。我今天去上班穿了什么来着，其实我穿了灯芯绒短裤，配一件白色衬衫，还有平底鞋。,"A ver. ¿Qué me puse para ir al trabajo hoy? En realidad, me puse unos shorts de pana con una blusa blanca y zapatos planos.","चलो, देखते हैं। आज मैंने काम पर क्या पहना था, असल में मैंने सफेद ब्लाउज़ के साथ कॉरडरॉय शॉर्ट्स पहने थे, और फ्लैट जूते।","Euh, voyons voir. Qu’est-ce que j’ai mis pour aller au travail aujourd’hui, en fait j’ai mis un short en velours côtelé avec un chemisier blanc, et des chaussures plates.","Ähm, mal sehen. Was habe ich heute eigentlich zur Arbeit angezogen, ähm, eigentlich habe ich Cordshorts mit einer weißen Bluse und flachen Schuhen getragen.","Um, vediamo. Che cosa ho indossato oggi per andare al lavoro, in realtà ho indossato dei pantaloncini di velluto a coste con una camicetta bianca e delle scarpe basse.","Tak se podíváme. Co jsem si dneska vlastně vzala do práce, vlastně jsem měla manšestrové kraťasy s bílou halenkou a baleríny.",دعني أرى. ماذا ارتديتُ إلى العمل اليوم، في الواقع ارتديتُ شورتًا من قماش الكوردروي مع بلوزة بيضاء، وأحذية مسطّحة.
sw2008,B,6,"I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?",True,0,3,1,", I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",我确实会换着穿。我穿西装，我穿裙子和毛衣。偶尔我也会穿牛仔裤，你呢？,"Yo sí que varío. Llevo trajes, llevo faldas y suéteres. En ocasiones puedo llevar jeans, ¿y tú?","मैं, मैं अलग-अलग पहनती हूँ। मैं सूट पहनती हूँ, मैं स्कर्ट्स और स्वेटर पहनती हूँ। कभी-कभी मैं जीन्स भी पहन सकती हूँ, आपके बारे में क्या?","Euh, moi, je varie. Je porte des costumes, je porte des jupes et des pulls. À l’occasion, je peux porter des jeans, et toi ?","Äh, ich variiere. Ich trage Anzüge, ich trage Röcke und Pullover. Gelegentlich kann ich Jeans tragen, und du?","Io vario, ehm. Indosso completi, indosso gonne e maglioni. A volte posso indossare i jeans, e tu?","Já se, ehm, různě střídám. Nosím obleky, nosím sukně a svetry. Občas si můžu vzít džíny, a co ty?",أنا، يعني، أتنوع. أرتدي بدلات، أرتدي تنانير وكنزات. أحيانًا ممكن أرتدي جينز، ماذا عنك؟
sw2008,B,18,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. _Um_ _, _ _you_ _know_ _, _ in the winter I wear sweaters, in summer _I_ _, _ _you_ _know_ _, _ I like one piece dresses, short sleeves, things like that.",True,1,1,2,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.",所以，我主要都穿平底鞋。冬天我穿毛衣，夏天我、我喜欢连衣裙那种一件式的，短袖之类的。,"Entonces, predominantemente uso zapatos planos. En invierno uso suéteres, en verano yo, yo me gustan los vestidos de una sola pieza, de manga corta, cosas así.","तो, मैं ज़्यादातर फ्लैट जूते पहनती हूँ। सर्दियों में मैं स्वेटर पहनती हूँ, गर्मियों में मैं, मैं वन-पीस ड्रेसें पसंद करती हूँ, शॉर्ट स्लीव्स, ऐसी चीज़ें।","Alors, je porte principalement des chaussures plates. En hiver, je porte des pulls, en été je, je préfère les robes d’une seule pièce, à manches courtes, des choses comme ça.","Also, ich trage überwiegend flache Schuhe. Im Winter trage ich Pullover, im Sommer ich, ich mag Einteiler-Kleider, kurze Ärmel, so was in der Art.","Quindi, indosso prevalentemente scarpe basse. In inverno indosso maglioni, in estate io, io mi piacciono i vestiti a pezzo unico, a maniche corte, cose del genere.","Takže já převážně nosím boty bez podpatku. V zimě nosím svetry, v létě já, já mám ráda jednodílné šaty, krátké rukávy, takové věci.",إذًا، أنا في الغالب أرتدي أحذية مسطّحة. في الشتاء أرتدي كنزات، في الصيف أنا، أنا أحب الفساتين قطعة واحدة، أكمام قصيرة، أشياء مثل ذلك.
sw2008,A,19,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, _um_, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",True,0,1,0,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",我最近，试着更新一下我的衣橱，试着把西装搭配起来，就是那种我可以互相换着穿的，那些，外套和衬衫之类的，还有那些，很多。,"He, recientemente, he intentado actualizar mi guardarropa, tratando de armar trajes que pueda intercambiar, las, chaquetas y las blusas y todo eso mucho.","मैंने हाल ही में, अपनी वॉर्डरोब को अपडेट करने की कोशिश की है, कोशिश कर रही/रहा हूँ कि ऐसे सूट्स को साथ में जोड़ूँ जिन्हें मैं आपस में इंटरचेंज कर सकूँ, वो, जैकेट्स और ब्लाउज़ेस और वो सब, काफ़ी ज़्यादा।","J’ai récemment, essayé de mettre à jour ma garde-robe, en essayant d’assembler des costumes que je peux interchanger, euh, les vestes et les chemisiers et tout ça, beaucoup.","Ich habe kürzlich, äh, versucht, meine Garderobe zu aktualisieren, versucht, Anzüge zusammenzustellen, die ich austauschen kann, die, Jacken und die Blusen und das alles, äh, ziemlich viel.","Di recente ho, provato ad aggiornare il mio guardaroba, cercando di mettere insieme completi che posso interscambiare, le, giacche e le camicette e tutto quanto, un sacco.","Nedávno jsem se, pokusila aktualizovat svůj šatník, snažím se dávat dohromady obleky tak, aby se daly navzájem kombinovat, ty, saka a halenky a všechno tohle, hodně.",لقد حاولتُ مؤخرًا، أن أُحدّث خزانة ملابسي، أحاول أن أُركّب بدلات معًا بحيث أستطيع أن أبدّل، الـ، السترات والبلوزات وكل ذلك كثيرًا.
sw2008,B,48,"In fact, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, _I_ _just_ _bought_ _, _ _I_ _, _ I just got a new outfit as a gift that, _um_, it's one of those skorts, _you_ _know_, th-, it's shorts but it looks like a skirt.",True,2,1,1,"In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.",事实上，我刚买了，我，我刚收到一套新的衣服作为礼物，那，呃，是那种裙裤，呃——它是短裤，但看起来像裙子。,"De hecho, acabo de comprar, yo, yo acabo de recibir como regalo un conjunto nuevo que, es uno de esos *skorts*, eh-, o sea, son shorts pero parece una falda.","दरअसल, मैंने अभी-अभी खरीदा, मैं, मैं अभी-अभी मुझे एक नया आउटफिट गिफ्ट में मिला जो, वो उन स्कॉर्ट्स में से एक है, थ-, वो शॉर्ट्स है लेकिन दिखता स्कर्ट जैसा है।","En fait, je viens juste d’acheter, je, je viens juste de recevoir une nouvelle tenue en cadeau qui, c’est une de ces jupes-shorts, euh-, c’est un short mais ça ressemble à une jupe.","Tatsächlich habe ich mir gerade, ich, ich habe gerade ein neues Outfit als Geschenk bekommen, das, das ist so einer dieser Skorts, äh-, das sind Shorts, aber es sieht aus wie ein Rock.","Infatti, ho appena comprato, io, io ho appena ricevuto un nuovo outfit come regalo che, è uno di quegli skort, cioè, sono pantaloncini ma sembra una gonna.","Vlastně jsem si právě koupil, já, já jsem právě dostal nový outfit jako dárek, který, je to jeden z těch skortů, t-, jsou to kraťasy, ale vypadá to jako sukně.",في الواقع، أنا للتو اشتريت، أنا، أنا للتو حصلت على طقم ملابس جديد كهدية، الذي، إنه واحد من تلك الـ«سكورتس»، ثـ-، إنه شورت لكنه يبدو مثل تنّورة.
sw2008,B,62,"So, I'm, right now, today was in about the fifties.","_Yeah_ _. _ _Yeah_ _. _ So, I'm, _you_ _know_, _like_ right now, today was in about _, _ _you_ _know_ _, _ the fifties.",True,0,3,2,"So, I'm, right now, today was in about the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.",所以，我，呃，现在，今天大概在五十多度左右。,"Entonces, yo, ahora mismo, hoy estaba como en los cincuenta.","तो, मैं, अभी, आज लगभग पचास के आसपास था।","Donc, je suis, là, en ce moment, aujourd’hui il faisait vers les cinquante.","Also, ich bin, gerade jetzt, heute war es so um die fünfzig.","Quindi, io, proprio adesso, oggi era tipo sui cinquanta.","Takže já, teď, dneska bylo tak kolem padesáti.",لذا، أنا، الآن، اليوم كان حوالي في الخمسينات.
sw2008,A,75,"This is pretty unseasonal, but, at least, we, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty _un-_ _, _ unseasonal, but, _uh_, at least, we, _you_ _know_ _, _ _it_ _, _ _it_ _, _ it feels good, it gets, _uh_, everybody doesn't have cabin fever today. It's nice to get, out and about.",True,3,2,1,"This is pretty un-, unseasonal, but, at least, we, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, at least, we, you know, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, you know, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, at least, we, you know, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, you know, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.",这还挺不——不合时令的，不过，至少，我们，我们，它，它，它感觉不错，它让，大家今天都不会有那种“憋在屋里快发疯”的感觉。出去走走、到处转转挺好的。,"Esto es bastante im-, impropio de la temporada, pero, al menos, nos, se, se, se siente bien, hace que, que todo el mundo no tenga fiebre de cabaña hoy. Es agradable salir, por ahí.","यह काफ़ी अ-, अनसीज़नल है, लेकिन, कम-से-कम, हम, यह, यह, यह अच्छा लगता है, यह, इससे, आज हर किसी को कैबिन फीवर नहीं है। बाहर निकलकर, इधर-उधर घूमना अच्छा है।","C’est assez pas…, pas saisonnier, mais, au moins, on, ça, ça, ça fait du bien, ça fait que, tout le monde n’a pas le cafard aujourd’hui. C’est sympa de sortir, de se balader.","Das ist ziemlich un-, untypisch für die Jahreszeit, aber zumindest, wir, es, es, es fühlt sich gut an, es sorgt dafür, dass nicht jeder heute Lagerkoller hat. Es ist schön, rauszugehen, unterwegs zu sein.","Questo è piuttosto fu-, fuori stagione, ma, almeno, noi, è, è, è, sembra bello, fa sì che, oggi non tutti abbiano la febbre da cabina. È bello uscire, in giro.","Tohle je dost ne-, nesezónní, ale, aspoň, my, to, to, to je to příjemný pocit, že to, že dneska nikdo nemá ponorku. Je fajn se dostat ven, tak nějak mezi lidi.",هذا غير، غير موسمي إلى حدّ ما، لكن، على الأقل، نحن، هو، هو، هو يبدو شعورًا جيدًا، يجعل، الجميع ما عندهمش ضيق من الحبس في البيت اليوم. من الجميل إنك تطلع، وتتحرّك برّه.
sw2010,B,22,"I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. _Um_, _I_ _, _ I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards _and_ _, _ and all the critics initially said that _, _ _you_ _know_ _, _ it wouldn't go anywhere, that it was just going to be a dud. So, _it_ _, _ it has surprised everybody.",True,3,1,1,"I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.",我同意那个，我、我昨天在报纸上注意到，有东西说它，我觉得它被提名了十二个奖，然后、然后所有评论家一开始都说它哪儿也去不了，说它只会是个哑炮。所以，它、它让所有人都很惊讶。,"Estoy de acuerdo con eso, yo, yo noté ayer en el periódico, algo decía que, eh, creo que lo han nominado para doce premios y, y todos los críticos al principio dijeron que no iba a ir a ninguna parte, que simplemente iba a ser un fracaso. Así que, eh, eh, ha sorprendido a todo el mundo.","मैं उससे सहमत हूँ, मैं, मैं ने कल अख़बार में देखा, कुछ कहा गया था कि वो, मेरा ख़याल है कि उसे बारह अवॉर्ड्स के लिए नॉमिनेट किया गया है और, और सारे क्रिटिक्स ने शुरू में कहा था कि वो कहीं नहीं जाएगी, कि वो बस एक फ्लॉप होने वाली है। तो, वो, वो ने सबको हैरान कर दिया है।","Je suis d’accord avec ça, je, je l’ai remarqué hier dans le journal, quelque chose disait que ça, je crois que ça a été nommé pour douze prix et, et tous les critiques au début disaient que ça n’irait nulle part, que ça allait juste être un bide. Donc, ça, ça a surpris tout le monde.","Ich stimme dem zu, ich, ich habe gestern in der Zeitung bemerkt, irgendwas stand da, dass es, glaube ich, für zwölf Preise nominiert worden ist und, und alle Kritiker haben anfangs gesagt, dass es nirgendwohin gehen würde, dass es einfach ein Flop werden würde. Also, es, es hat alle überrascht.","Sono d’accordo con quello, io, io ho notato ieri sul giornale, qualcosa diceva che, io penso che sia stato nominato per dodici premi e, e tutti i critici inizialmente dicevano che non sarebbe andato da nessuna parte, che sarebbe stato solo un flop. Quindi, ha, ha sorpreso tutti.","Souhlasím s tím, já, já jsem si včera všiml v novinách, něco tam psali, že to, myslím, že to bylo nominované na dvanáct cen a, a všichni kritici ze začátku říkali, že to nikam nedotáhne, že to bude prostě propadák. Takže to, to všechny překvapilo.",أنا أوافق على ذلك، أنا، أنا لاحظتُ أمس في الجريدة، شيئًا قال إنّه، أعتقد أنّه تمّ ترشيحه لاثنتي عشرة جائزة و، و كلّ النقّاد في البداية قالوا إنّه لن يذهب إلى أيّ مكان، وأنّه كان مجرّد فشل. لذا، هو، هو فاجأ الجميع.
sw2010,A,23,"the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","_Well_, the interesting thing _was_ is I had heard that, and _I_ _, _ _I_ _, _ I tend to _, _ _I_ _think_ _, _ overreact occasionally when somebody tells me it's that great. _And_ _, _ and _it_ _was_ _, _ the thing is, _it_ _was_ _, _ it was a good story.",True,6,1,1,", the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.",有意思的是，我以前听说过那个，然后我、我、我有时候会有点反应过度，特别是当有人跟我说它有那么那么棒的时候。而且、而且它是——问题是，它是、它是个好故事。,"Lo interesante fue que yo había oído eso, y yo, yo, yo tiendo a exagerar ocasionalmente cuando alguien me dice que es tan grandioso. Y, y fue, la cosa es que fue, fue una buena historia.","तो, दिलचस्प बात ये थी कि मैंने वो सुना था, और मैं, मैं, मैं, कभी-कभी ज़्यादा रिएक्ट कर देता/देती हूँ जब कोई मुझे बताता है कि वो इतना बढ़िया है। और, और वो, बात ये है कि वो, वो, वो एक अच्छी कहानी थी।","Le truc intéressant, c’est que j’avais entendu ça, et je, je, je, j’ai tendance à surréagir de temps en temps quand quelqu’un me dit que c’est tellement génial. Et, et c’était, le truc, c’est que c’était, c’était une bonne histoire.","Das Interessante war ja, ich hatte das gehört, und ich, ich, ich neige dazu, gelegentlich überzureagieren, wenn mir jemand sagt, dass es so großartig ist. Und, und es war, die Sache ist, es war, es war eine gute Geschichte.","La cosa interessante è che l’avevo sentito e io, io, io tendo a esagerare ogni tanto quando qualcuno mi dice che è così fantastico. E, e lo era, il fatto è, il fatto è che era, era una bella storia.","Zajímavé na tom bylo, že jsem to slyšel, a já, já, já mám tendenci občas přehánět, když mi někdo řekne, že je to tak skvělé. A, a ono to bylo, věc je, že to byl, to byl dobrý příběh.",الشيء المثير للاهتمام كان هو إنني كنت قد سمعت ذلك، و أنا، أنا، أنا أميل إلى المبالغة في ردّ الفعل أحيانًا عندما يخبرني أحدهم إنه رائع إلى هذه الدرجة. و، و كان، الفكرة هي، كان، كان قصة جيدة.
