file,speaker,turn,text_fluent,text_disfluent,keep,edited_count,intj_count,prn_count,edited_nodes_only,intj_only,prn_only,edited_intj,intj_prn,edited_prn,edited_prn_intj,ZH_gemini-2.5-flash,ES_gemini-2.5-flash,HI_gemini-2.5-flash,FR_gemini-2.5-flash,DE_gemini-2.5-flash,IT_gemini-2.5-flash,CZ_gemini-2.5-flash,AR_gemini-2.5-flash
sw2005,A,149,"it's, money seems to be too big of an issue. with what's going on today","_I_ _mean_ _, _ _uh_, it's, money seems to be too big of an issue. _With_ _, _ _with_ _, _ _with_ _, _ with what's going on today",True,3,1,1,", it's, money seems to be too big of an issue. With, with, with, with what's going on today","uh, it's, money seems to be too big of an issue. with what's going on today","I mean, it's, money seems to be too big of an issue. with what's going on today","uh, it's, money seems to be too big of an issue. With, with, with, with what's going on today","I mean, uh, it's, money seems to be too big of an issue. with what's going on today","I mean, it's, money seems to be too big of an issue. With, with, with, with what's going on today","I mean, uh, it's, money seems to be too big of an issue. With, with, with, with what's going on today",我的意思是，呃，钱似乎是个太大的问题了。考虑到今天发生的事情。,"O sea, es, el dinero parece ser un problema demasiado grande. con lo que está pasando hoy.","मतलब, ये है... पैसा बहुत बड़ा मुद्दा लगता है, आजकल जो चल रहा है।","Je veux dire, c'est, l'argent semble être une question trop importante avec ce qui se passe aujourd'hui.","Ich meine, es ist, Geld scheint ein zu großes Problem zu sein, bei dem, was heute passiert.","Voglio dire, è, i soldi sembrano essere un problema troppo grande. con quello che sta succedendo oggi","Myslím tím, no, je to, peníze se zdají být až moc velký problém s tím, co se děje dnes.",يعني، الـ، المال يبدو مشكلة أكبر من اللازم. مع ما يجري اليوم.
sw2005,A,155,"and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.",True,4,0,1,"and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.",我觉得这可能是，你知道，也许如果我们把钱搁置一边，那可能会选择缓解很多问题。,"y creo que tal vez sea, sabes, quizás si dejamos el dinero en un segundo plano eso podría optar por aliviar mucho del problema.","और मुझे लगता है कि शायद, मतलब, शायद अगर हम पैसे को पीछे रख दें तो वह शायद काफी हद तक समस्या को कम कर दे।","Et je pense que ça pourrait être, vous savez, peut-être si nous mettons l'argent au second plan, ça pourrait permettre de soulager une grande partie du problème.","Und ich denke, das könnte sein, weißt du, vielleicht wenn wir Geld hinten anstellen, das könnte helfen, einen Großteil des Problems zu lindern.","E penso che forse, sai, forse se mettiamo i soldi in secondo piano, questo potrebbe alleviare gran parte del problema.","A myslím si, že to možná je, víte, možná když peníze odsuneme na druhou kolej, to může zmírnit velkou část problému.",وأعتقد أن ربما يكون، يعني، ربما إذا وضعنا المال على الرف، قد يؤدي ذلك إلى تخفيف الكثير من المشكلة.
sw2008,B,2,"let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.",True,0,3,0,", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",嗯，让我想想。我今天上班穿了什么？其实我穿了灯芯绒短裤，搭配一件白色衬衫，还有平底鞋。,"A ver, ¿qué me puse para trabajar hoy? De hecho, me puse unos pantalones cortos de pana con una blusa blanca y zapatos planos.","अच्छा, देखते हैं। आज मैंने काम पर क्या पहना था, असल में मैंने कॉरडरॉय शॉर्ट्स पहने थे एक सफेद ब्लाउज और फ्लैट जूतों के साथ।","Hum, voyons voir. Qu'est-ce que j'ai porté au travail aujourd'hui, en fait j'ai porté un short en velours côtelé avec une blouse blanche, et des chaussures plates.",Mal sehen. Was hatte ich heute zur Arbeit an? Eigentlich hatte ich Cord-Shorts mit einer weißen Bluse und flache Schuhe an.,"Uhm, vediamo. Cosa ho indossato per andare al lavoro oggi, in realtà ho indossato pantaloncini di velluto a coste con una blusa bianca e scarpe basse.","No, tak se podíváme. Co jsem si dneska oblékla do práce, vlastně jsem si oblékla manšestrové kraťasy s bílou halenkou a ploché boty.",، لنرى. ماذا ارتديت للعمل اليوم، في الواقع ارتديت شورتًا من المخمل المضلع مع بلوزة بيضاء، وحذاءً مسطحًا.
sw2008,B,6,"I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?",True,0,3,1,", I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",我的穿着挺多变的，你知道的，我穿西装、裙子和毛衣。偶尔我也会穿牛仔裤，你呢？,", yo varío, sabes, uso trajes, uso faldas y suéteres. En ocasiones puedo usar jeans, ¿y tú?","मैं, मैं अलग-अलग पहनती हूँ, आप जानते हैं, मैं सूट पहनती हूँ, मैं स्कर्ट और स्वेटर पहनती हूँ। कभी-कभी मैं जींस पहन सकती हूँ, आपका क्या?","Je varie, vous savez, je porte des costumes, je porte des jupes et des pulls. À l'occasion, je peux porter des jeans, et vous ?","Ich variiere schon, weißt du, ich trage Anzüge, ich trage Röcke und Pullover. Gelegentlich kann ich Jeans tragen, wie ist es bei dir?",", io vario, sai, indosso completi, indosso gonne e maglioni. All'occasione posso indossare i jeans, e tu?",", já to obměňuji, víte, nosím obleky, nosím sukně a svetry. Příležitostně si můžu vzít džíny, co vy?",، أنا أتنوع، يعني، أنا أرتدي بدلات، أرتدي تنانير وكنزات. في بعض الأحيان يمكنني أن أرتدي الجينز، ماذا عنك؟
sw2008,B,18,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. _Um_ _, _ _you_ _know_ _, _ in the winter I wear sweaters, in summer _I_ _, _ _you_ _know_ _, _ I like one piece dresses, short sleeves, things like that.",True,1,1,2,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.",呃，我主要穿平底鞋，嗯，冬天穿毛衣，夏天 嗯，我喜欢连衣裙，短袖，之类的。,"Entonces, uso predominantemente zapatos planos, sabes, en invierno uso suéteres, en verano, sabes, me gustan los vestidos de una sola pieza, mangas cortas, cosas así.","तो, मैं ज़्यादातर फ्लैट जूते पहनती हूँ, आपको पता है, सर्दियों में मैं स्वेटर पहनती हूँ, गर्मियों में आपको पता है, मुझे वन-पीस ड्रेसेस, शॉर्ट स्लीव्स, और ऐसी चीज़ें पसंद हैं।","Alors, je porte principalement des chaussures plates, tu sais, en hiver je porte des pulls, en été tu sais, j'aime les robes d'une pièce, les manches courtes, des choses comme ça.","Also, ich trage überwiegend flache Schuhe, ähm, im Winter trage ich Pullover, im Sommer, äh, mag ich einteilige Kleider, kurze Ärmel, sowas.","Allora, indosso principalmente scarpe basse, sai, in inverno indosso maglioni, in estate, sai, mi piacciono i vestiti interi, le maniche corte, cose del genere.","Takže, nosím převážně ploché boty, víš, v zimě nosím svetry, v létě, víš, mám ráda šaty vcelku, krátké rukávy, a tak.",حسنًا، أنا غالبًا ما أرتدي الأحذية المسطحة، كما تعلم، في الشتاء أرتدي السترات الصوفية، في الصيف، كما تعلم، أحب الفساتين ذات القطعة الواحدة، والأكمام القصيرة، وأشياء من هذا القبيل.
sw2008,A,19,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, _um_, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",True,0,1,0,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",我最近，尝试更新我的衣橱，努力把西装搭配起来，这样我就能频繁地互换，嗯，夹克、衬衫之类的。,"Recientemente he, intentado actualizar mi guardarropa, intentando armar trajes que pueda intercambiar, las, chaquetas y las blusas y todo eso mucho.","मैंने हाल ही में, अपनी वॉर्डरोब को अपडेट करने की कोशिश की है, ऐसे सूट्स एक साथ बनाने की कोशिश कर रहा हूँ जिन्हें मैं अदला-बदली करके पहन सकूँ, वो, जैकेट्स और ब्लाउज और वो सब बहुत।","J'ai récemment, essayé de mettre à jour ma garde-robe, en essayant d'assembler des ensembles que je peux interchanger, euh, les vestes et les chemisiers et tout ça beaucoup.","Ich habe neulich, versucht, meine Garderobe zu aktualisieren, indem ich versuche, Anzüge zusammenzustellen, bei denen ich die, Jacken und die Blusen und all das, viel untereinander austauschen kann.","Ho recentemente cercato di aggiornare il mio guardaroba, cercando di mettere insieme dei completi che posso intercambiare, le, giacche e le camicette e tutto questo molto.","Nedávno jsem se snažil, aktualizovat svůj šatník, snažím se dát dohromady obleky, které mohu vzájemně měnit, ehm, saka a halenky a všechno to hodně.",لقد حاولت مؤخرًا، أن أُحدّث خزانة ملابسي، أحاول تنسيق البدلات بحيث يمكنني تبديل، الـ، السترات والبلوزات وكل ذلك بكثرة.
sw2008,B,48,"In fact, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, _I_ _just_ _bought_ _, _ _I_ _, _ I just got a new outfit as a gift that, _um_, it's one of those skorts, _you_ _know_, th-, it's shorts but it looks like a skirt.",True,2,1,1,"In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.",其实，我刚收到一套新衣服作为礼物，呃，是那种裙裤，你知道吗，就、就是，它是短裤但看起来像裙子。,"De hecho, me acaban de regalar un conjunto nuevo que, es una de esas falda-pantalón, sabes, e-, son pantalones cortos pero parece una falda.","दरअसल, मुझे अभी-अभी एक नया ड्रेस गिफ्ट में मिला है जो, वो उन स्कॉर्त्स में से एक है, जानते हो, वो-, यह शॉर्ट्स है लेकिन यह स्कर्ट जैसा दिखता है।","En fait, je viens de recevoir une nouvelle tenue en cadeau que, c'est une de ces jupes-shorts, tu sais, c-, c'est un short mais ça ressemble à une jupe.","Tatsächlich, ich habe gerade ein neues Outfit als Geschenk bekommen, das, es ist so ein Hosenrock, weißt du, d-, es sind Shorts, aber es sieht aus wie ein Rock.","Infatti, ho appena ricevuto un nuovo completo in regalo che, è uno di quei gonnashort, sai, s-, sono pantaloncini ma sembra una gonna.","Vlastně, jsem zrovna dostala novej outfit jako dárek, kterej... to je jedna z těch skortek, víš, t-, jsou to kraťasy, ale vypadá to jako sukně.",في الواقع، لقد حصلت للتو على زي جديد كهدية، اللي هو، واحد من تلك السكورتس، تعرف، الـ-، هو شورت لكنه يبدو كتنورة.
sw2008,B,62,"So, I'm, right now, today was in about the fifties.","_Yeah_ _. _ _Yeah_ _. _ So, I'm, _you_ _know_, _like_ right now, today was in about _, _ _you_ _know_ _, _ the fifties.",True,0,3,2,"So, I'm, right now, today was in about the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.",那，我，那个，现在，今天大概是，嗯，五十多度。,"Entonces, estoy, sabes, ahora mismo, hoy estuvo como en, sabes, los cincuenta.","तो, मैं, मतलब, अभी, आज का दिन था, मतलब, लगभग पचास के आसपास।","Alors, je, euh, enfin, en ce moment, aujourd'hui, il faisait environ, enfin, dans les cinquante.","Also, ich äh, weisst du, momentan, heute waren es ungefähr, weisst du, um die fünfzig Grad.","Allora, sono, sai, adesso, oggi era sui, sai, i cinquanta.","No, já jsem, víte, zrovna teď, dneska bylo tak, víte, padesáti.",حسنًا، أنا، يعني، حاليًا، اليوم كان في حوالي، يعني، الخمسينات.
sw2008,A,75,"This is pretty unseasonal, but, at least, we, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty _un-_ _, _ unseasonal, but, _uh_, at least, we, _you_ _know_ _, _ _it_ _, _ _it_ _, _ it feels good, it gets, _uh_, everybody doesn't have cabin fever today. It's nice to get, out and about.",True,3,2,1,"This is pretty un-, unseasonal, but, at least, we, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, at least, we, you know, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, you know, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, at least, we, you know, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, you know, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.",这天气挺反常的，但是，至少，我们，嗯，感觉挺好的，它... 大家今天都没有憋坏。能，出去走走，挺好的。,"Esto es bastante fuera de temporada, pero, al menos, nosotros, sabes, se siente bien, se, uhm, todo el mundo no tiene fiebre de la cabaña hoy. Es agradable salir, y moverse.","यह काफी बेमौसम है, लेकिन, कम से कम, हमें, अह, अच्छा लगता है, यह, अह, आज किसी को भी केबिन फ़ीवर नहीं है। बाहर निकलना, अह, और घूमना-फिरना अच्छा लगता है।","C'est assez hors saison, mais, au moins, on, tu sais, ça fait du bien, ça fait, euh, tout le monde n'a pas le cafard d'être enfermé aujourd'hui. C'est agréable de sortir, euh, et de bouger.","Das ist ziemlich untypisch für die Jahreszeit, aber, zumindest, wir, weisst du, es fühlt sich gut an, es wird, niemand hat heute Lagerkoller. Es ist schön, rauszukommen und unterwegs zu sein.","Questo è piuttosto fuori stagione, ma, almeno, ehm, sai, ci si sta bene, si... nessuno ha la febbre da cabina oggi. È bello uscire, andare in giro.","To je docela nezvyklé na tuto dobu, ale aspoň, my, víte, je to příjemné, dostane, nikdo dneska nemá ponorkovou nemoc. Je fajn se dostat, ven a být v pohybu.",هذا غير موسمي إلى حد ما، لكن، على الأقل، إحنا، يعني، الجو حلو، بيخلي، محدش عنده اكتئاب الشتاء النهاردة. حلو إننا نطلع، ونتجول.
sw2010,B,22,"I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. _Um_, _I_ _, _ I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards _and_ _, _ and all the critics initially said that _, _ _you_ _know_ _, _ it wouldn't go anywhere, that it was just going to be a dud. So, _it_ _, _ it has surprised everybody.",True,3,1,1,"I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.",我同意这一点，我昨天在报纸上注意到，有报道说它，我想它获得了十二项提名，而且所有的评论家最初都说它不会有什么成就，只会是个烂片。所以，它让所有人都大吃一惊。,"Estoy de acuerdo con eso, Noté ayer en el periódico, algo decía que, uh, creo que ha sido nominada a doce premios y todos los críticos inicialmente dijeron que, sabes, no iría a ninguna parte, que iba a ser un fiasco. Así que, ha sorprendido a todo el mundo.","मैं उस बात से सहमत हूँ। मैंने कल अखबार में देखा, उसमें कुछ लिखा था कि इसे, मुझे लगता है, बारह अवॉर्ड्स के लिए नॉमिनेट किया गया है और सभी क्रिटिक्स ने शुरुआत में कहा था कि, आपको पता है, यह कहीं नहीं जाएगा, कि यह तो बस फ्लॉप ही होगा। तो, इसने सबको हैरान कर दिया है।","Je suis d'accord avec ça, j'ai remarqué hier dans le journal, quelque chose disait que ça, je crois qu'il a été nominé pour douze prix et tous les critiques avaient initialement dit que, vous savez, ça n'irait nulle part, que ça allait juste être un bide. Donc, ça a surpris tout le monde.","Dem stimme ich zu. Mir ist gestern in der Zeitung aufgefallen, da stand was drin, dass es, äh, ich glaube, es ist für zwölf Preise nominiert worden und alle Kritiker haben anfangs gesagt, dass, weisst du, es würde nichts werden, dass es nur ein Flop sein würde. Also, es hat alle überrascht.","Sono d'accordo con questo, ho notato ieri sul giornale, qualcosa diceva che, uhm, penso sia stato nominato per dodici premi e tutti i critici inizialmente hanno detto che, sai, non sarebbe andato da nessuna parte, che sarebbe stato solo un fiasco. Quindi, ha sorpreso tutti.","S tím souhlasím, všiml jsem si včera v novinách, něco psalo, že to, myslím, bylo nominováno na dvanáct cen a všichni kritici zpočátku říkali, víš, že to nikam nepůjde, že to bude prostě propadák. Takže to všechny překvapilo.",أنا أتفق مع ذلك، لاحظت أمس في الجريدة أن شيئًا ما ذكر أنه، أعتقد، رُشح لاثنتي عشرة جائزة، وجميع النقاد في البداية قالوا، كما تعلم، إنه لن يذهب إلى أي مكان، وأنه سيكون مجرد إخفاق. لذا، لقد فاجأ الجميع.
sw2010,A,23,"the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","_Well_, the interesting thing _was_ is I had heard that, and _I_ _, _ _I_ _, _ I tend to _, _ _I_ _think_ _, _ overreact occasionally when somebody tells me it's that great. _And_ _, _ and _it_ _was_ _, _ the thing is, _it_ _was_ _, _ it was a good story.",True,6,1,1,", the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.",，有意思的是，我听说过那个，我总是，我是觉得，有时候会反应过度，当有人告诉我它那么棒的时候。而事情是，那是一个好故事。,", lo interesante es que había oído eso, y tiendo a, creo, reaccionar de forma exagerada ocasionalmente cuando alguien me dice que es tan bueno. Y la cosa es que era una buena historia.",", दिलचस्प बात यह है कि मैंने वह सुना था, और मैं, मुझे लगता है, कभी-कभी अति-प्रतिक्रिया कर देता हूँ जब कोई मुझे बताता है कि यह इतना बढ़िया है। और बात यह है, वह एक अच्छी कहानी थी।","La chose intéressante, c'est que j'en avais entendu parler, et j'ai tendance à, je pense, surréagir occasionnellement quand quelqu'un me dit que c'est si génial. Et le fait est que c'était une bonne histoire.","Das Interessante ist, ich hab das gehört, und ich neige dazu, ich denke, gelegentlich zu überreagieren, wenn mir jemand sagt, dass es so toll ist. Und die Sache ist, es war eine gute Geschichte.",", la cosa interessante è che ne avevo sentito parlare, e tendo a, credo, esagerare occasionalmente quando qualcuno mi dice che è così eccezionale. E la cosa è, era una bella storia.",", zajímavé na tom je, už jsem to slyšel, a já mám tendenci, myslím, občas přehnaně reagovat, když mi někdo řekne, že je to tak skvělé. a jde o to, byl to dobrý příběh.",، الشيء المثير للاهتمام هو أنني كنت قد سمعت ذلك، وأنا أميل إلى، أعتقد، المبالغة في ردة الفعل أحيانًا عندما يخبرني شخص ما أنها رائعة جدًا هكذا. والأمر هو، لقد كانت قصة جيدة.
