w_d,w_t,w_g,gt_mask,pred_mask,tp_mask,tn_mask,fp_mask,fn_mask
to,NONE,to,0,0,0,1,0,0
door,NONE,door,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
they,NONE,they,0,0,0,1,0,0
go,NONE,go,0,0,0,1,0,0
out,NONE,out,0,0,0,1,0,0
into,NONE,into,0,0,0,1,0,0
the,NONE,the,0,0,0,1,0,0
public,NONE,public,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
they,NONE,they,0,0,0,1,0,0
actually,NONE,actually,0,0,0,1,0,0
have,NONE,have,0,0,0,1,0,0
the,NONE,the,0,0,0,1,0,0
uh,INTJ,,1,1,1,0,0,0
teenagers,NONE,teenagers,0,0,0,1,0,0
serving,NONE,serving,0,0,0,1,0,0
two,NONE,two,0,0,0,1,0,0
years,NONE,years,0,0,0,1,0,0
like,INTJ,like,1,0,0,0,0,1
you,PRN,you,1,0,0,0,0,1
would,PRN,would,1,0,0,0,0,1
say,PRN,say,1,0,0,0,0,1
like,INTJ,like,1,0,0,0,0,1
in,NONE,,0,1,0,0,1,0
an,NONE,an,0,0,0,1,0,0
army,NONE,army,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
two,NONE,two,0,0,0,1,0,0
years,NONE,years,0,0,0,1,0,0
in,NONE,in,0,0,0,1,0,0
going,NONE,going,0,0,0,1,0,0
around,NONE,around,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
doing,NONE,doing,0,0,0,1,0,0
missionary,NONE,missionary,0,0,0,1,0,0
type,NONE,type,0,0,0,1,0,0
work,NONE,work,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
uh,INTJ,,1,1,1,0,0,0
i,NONE,i,0,0,0,1,0,0
do,NONE,do,0,0,0,1,0,0
n't,NONE,n't,0,0,0,1,0,0
know,NONE,know,0,0,0,1,0,0
i,NONE,i,0,0,0,1,0,0
just,NONE,just,0,0,0,1,0,0
um,INTJ,,1,1,1,0,0,0
do,NONE,do,0,0,0,1,0,0
n't,NONE,n't,0,0,0,1,0,0
particularly,NONE,particularly,0,0,0,1,0,0
care,NONE,care,0,0,0,1,0,0
for,NONE,for,0,0,0,1,0,0
that,NONE,that,0,0,0,1,0,0
at,NONE,at,0,0,0,1,0,0
all,NONE,all,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
that,EDITED,,1,1,1,0,0,0
that,NONE,that,0,0,0,1,0,0
's,NONE,'s,0,0,0,1,0,0
one,NONE,one,0,0,0,1,0,0
thing,NONE,thing,0,0,0,1,0,0
that,NONE,that,0,0,0,1,0,0
i,NONE,i,0,0,0,1,0,0
feel,NONE,feel,0,0,0,1,0,0
really,NONE,really,0,0,0,1,0,0
strongly,NONE,strongly,0,0,0,1,0,0
about,NONE,about,0,0,0,1,0,0
though,NONE,though,0,0,0,1,0,0
is,NONE,is,0,0,0,1,0,0
uh,INTJ,,1,1,1,0,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
people,NONE,people,0,0,0,1,0,0
coming,NONE,coming,0,0,0,1,0,0
up,NONE,up,0,0,0,1,0,0
to,NONE,to,0,0,0,1,0,0
my,NONE,my,0,0,0,1,0,0
door,NONE,door,0,0,0,1,0,0
and,NONE,,0,1,0,0,1,0
especially,NONE,especially,0,0,0,1,0,0
religious,NONE,religious,0,0,0,1,0,0
organizations,NONE,organizations,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
wanting,NONE,wanting,0,0,0,1,0,0
to,EDITED,to,1,0,0,0,0,1
uh,INTJ,,1,1,1,0,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
to,NONE,to,0,0,0,1,0,0
try,NONE,try,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
get,NONE,get,0,0,0,1,0,0
me,NONE,me,0,0,0,1,0,0
to,NONE,to,0,0,0,1,0,0
join,NONE,join,0,0,0,1,0,0
or,NONE,or,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
become,NONE,become,0,0,0,1,0,0
interested,NONE,interested,0,0,0,1,0,0
in,NONE,in,0,0,0,1,0,0
their,NONE,their,0,0,0,1,0,0
religion,NONE,religion,0,0,0,1,0,0
because,NONE,,0,1,0,0,1,0
i,NONE,,0,1,0,0,1,0
have,NONE,,0,1,0,0,1,0
my,NONE,,0,1,0,0,1,0
own,NONE,,0,1,0,0,1,0
