w_d,w_t,w_g,gt_mask,pred_mask,tp_mask,tn_mask,fp_mask,fn_mask
,,[,*,*,*,*,*,*
,,0m13s302ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
to,NONE,to,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m13s362ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
you,NONE,you,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m13s472ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
very,NONE,very,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m13s722ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
much,NONE,much,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m14s2ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
and,NONE,and,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m14s62ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
they,NONE,they,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m14s152ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
start,NONE,start,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m14s392ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
asking,NONE,asking,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m14s782ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
questions,NONE,questions,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m15s322ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
and,NONE,and,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m15s442ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
in,NONE,in,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m15s602ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m15s662ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,sense,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m15s972ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,are,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m16s62ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,invite,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m16s472ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,inva,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m17s12ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,invading,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m17s612ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,your,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m17s702ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,privacy,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m18s322ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,although,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m19s292ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,if,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m19s442ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,you,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m19s582ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,know,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m19s752ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m19s842ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
the,NONE,the,0,0,0,1,0,0
sense,NONE,,0,1,0,0,1,0
,,social,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,0m20s532ms,*,*,*,*,*,*
,,0m19s902ms,*,*,*,*,*,*
,,norms,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m20s252ms,*,*,*,*,*,*
are,NONE,are,0,0,0,1,0,0
invite-,EDITED,,1,1,1,0,0,0
invade,EDITED,,1,1,1,0,0,0
invading,NONE,,0,1,0,0,1,0
your,NONE,,0,1,0,0,1,0
privacy,NONE,,0,1,0,0,1,0
although,NONE,,0,1,0,0,1,0
if,NONE,,0,1,0,0,1,0
,,0m20s822ms,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,],*,*,*,*,*,*
you,NONE,you,0,0,0,1,0,0
,,[,*,*,*,*,*,*
,,0m21s222ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
know,NONE,know,0,0,0,1,0,0
what,NONE,,0,1,0,0,1,0
the,NONE,,0,1,0,0,1,0
,,quote,*,*,*,*,*,*
,,0m21s402ms,*,*,*,*,*,*
,,set,*,*,*,*,*,*
,,ask,*,*,*,*,*,*
,,0m26s642ms,*,*,*,*,*,*
,,0m27s422ms,*,*,*,*,*,*
,,0m23s812ms,*,*,*,*,*,*
,,another,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,[,*,*,*,*,*,*
,,0m22s492ms,*,*,*,*,*,*
,,of,*,*,*,*,*,*
,,0m24s332ms,*,*,*,*,*,*
,,reason,*,*,*,*,*,*
,,but,*,*,*,*,*,*
,,0m26s972ms,*,*,*,*,*,*
,,0m22s172ms,*,*,*,*,*,*
,,0m26s12ms,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,0m23s892ms,*,*,*,*,*,*
,,0m22s702ms,*,*,*,*,*,*
,,0m27s392ms,*,*,*,*,*,*
,,0m24s462ms,*,*,*,*,*,*
,,0m22s872ms,*,*,*,*,*,*
,,follow,*,*,*,*,*,*
,,0m24s122ms,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,],*,*,*,*,*,*
,,0m27s602ms,*,*,*,*,*,*
,,have,*,*,*,*,*,*
,,0m25s322ms,*,*,*,*,*,*
,,0m26s312ms,*,*,*,*,*,*
,,yet,*,*,*,*,*,*
,,for,*,*,*,*,*,*
,,0m27s712ms,*,*,*,*,*,*
,,unquote,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,0m27s32ms,*,*,*,*,*,*
,,does,*,*,*,*,*,*
,,mean,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,0m22s2ms,*,*,*,*,*,*
,,you,*,*,*,*,*,*
,,you,*,*,*,*,*,*
,,to,*,*,*,*,*,*
,,0m21s702ms,*,*,*,*,*,*
social,NONE,social,0,0,0,1,0,0
norms,NONE,,0,1,0,0,1,0
are,NONE,,0,1,0,0,1,0
you,PRN,,1,1,1,0,0,0
know,PRN,,1,1,1,0,0,0
quote,NONE,,0,1,0,0,1,0
unquote,NONE,,0,1,0,0,1,0
you,NONE,,0,1,0,0,1,0
asked,NONE,,0,1,0,0,1,0
for,NONE,,0,1,0,0,1,0
it,NONE,,0,1,0,0,1,0
but,NONE,,0,1,0,0,1,0
it,NONE,,0,1,0,0,1,0
does,NONE,,0,1,0,0,1,0
mean,NONE,,0,1,0,0,1,0
that,NONE,,0,1,0,0,1,0
you,NONE,,0,1,0,0,1,0
have,NONE,,0,1,0,0,1,0
yet,NONE,,0,1,0,0,1,0
another,NONE,,0,1,0,0,1,0
reason,NONE,,0,1,0,0,1,0
to,NONE,,0,1,0,0,1,0
follow,NONE,,0,1,0,0,1,0
a,NONE,,0,1,0,0,1,0
set,NONE,,0,1,0,0,1,0
of,NONE,,0,1,0,0,1,0
social,NONE,,0,1,0,0,1,0
norms,NONE,,0,1,0,0,1,0
,,[,*,*,*,*,*,*
,,],*,*,*,*,*,*
,,0m27s922ms,*,*,*,*,*,*
