w_d,w_t,w_g,gt_mask,pred_mask,tp_mask,tn_mask,fp_mask,fn_mask
,,-,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,word,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,really,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,emphasized,*,*,*,*,*,*
,,slightly,*,*,*,*,*,*
,,but,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,transcription,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,just,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,words,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,`00:12-00:14`,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,there,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,sense,*,*,*,*,*,*
,,of,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,have,*,*,*,*,*,*
,,now,*,*,*,*,*,*
,,opened,*,*,*,*,*,*
,,my,*,*,*,*,*,*
,,door,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,clear,*,*,*,*,*,*
,,phrasing,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,`00:14-00:16`,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,they,*,*,*,*,*,*
,,now,*,*,*,*,*,*
,,see,*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,look,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,straightforward,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,`00:16-00:18`,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,live,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,straightforward,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,`00:18-00:19`,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,clear,*,*,*,*,*,*
,,conjunction,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,`00:19-00:22`,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,nor,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,they,*,*,*,*,*,*
,,'re,*,*,*,*,*,*
,,doing,*,*,*,*,*,*
,,something,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,normally,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,really,*,*,*,*,*,*
,,only,*,*,*,*,*,*
,,invite,*,*,*,*,*,*
,,people,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,this,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,tricky,*,*,*,*,*,*
,,part,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,noted,*,*,*,*,*,*
,,earlier,*,*,*,*,*,*
,,let,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,break,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,down,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,he,*,*,*,*,*,*
,,says,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,nor,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,then,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,very,*,*,*,*,*,*
,,slight,*,*,*,*,*,*
,,pause,*,*,*,*,*,*
,,then,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,sounds,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,correction,*,*,*,*,*,*
,,or,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,restart,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,nor,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,'ll,*,*,*,*,*,*
,,write,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,exactly,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,they,*,*,*,*,*,*
,,'re,*,*,*,*,*,*
,,doing,*,*,*,*,*,*
,,something,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,normally,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,really,*,*,*,*,*,*
,,only,*,*,*,*,*,*
,,invite,*,*,*,*,*,*
,,people,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,rest,*,*,*,*,*,*
,,of,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,sentence,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,clear,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,sentence,*,*,*,*,*,*
,,cuts,*,*,*,*,*,*
,,off,*,*,*,*,*,*
,,at,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,end,*,*,*,*,*,*
,,of,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,clip,*,*,*,*,*,*
,,3,*,*,*,*,*,*
,,**final,*,*,*,*,*,*
,,review,*,*,*,*,*,*
,,:,*,*,*,*,*,*
,,**,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,'ll,*,*,*,*,*,*
,,read,*,*,*,*,*,*
,,my,*,*,*,*,*,*
,,transcription,*,*,*,*,*,*
,,while,*,*,*,*,*,*
,,listening,*,*,*,*,*,*
,,to,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,audio,*,*,*,*,*,*
,,one,*,*,*,*,*,*
,,last,*,*,*,*,*,*
,,time,*,*,*,*,*,*
,,to,*,*,*,*,*,*
,,ensure,*,*,*,*,*,*
,,accuracy,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,or,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,class,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,other,*,*,*,*,*,*
,,classic,*,*,*,*,*,*
,,example,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,jehovah,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,witness,*,*,*,*,*,*
,,or,*,*,*,*,*,*
,,or,*,*,*,*,*,*
,,mormons,*,*,*,*,*,*
,,or,*,*,*,*,*,*
,,someone,*,*,*,*,*,*
,,knocking,*,*,*,*,*,*
,,at,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,front,*,*,*,*,*,*
,,door,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,matches,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,um,*,*,*,*,*,*
,,which,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,more,*,*,*,*,*,*
,,intrusive,*,*,*,*,*,*
,,because,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,have,*,*,*,*,*,*
,,to,*,*,*,*,*,*
,,really,*,*,*,*,*,*
,,tell,*,*,*,*,*,*
,,someone,*,*,*,*,*,*
,,to,*,*,*,*,*,*
,,go,*,*,*,*,*,*
,,away,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,matches,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,there,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,sense,*,*,*,*,*,*
,,of,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,have,*,*,*,*,*,*
,,now,*,*,*,*,*,*
,,opened,*,*,*,*,*,*
,,my,*,*,*,*,*,*
,,door,*,*,*,*,*,*
,,they,*,*,*,*,*,*
,,now,*,*,*,*,*,*
,,see,*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,look,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,live,*,*,*,*,*,*
,,like,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,matches,*,*,*,*,*,*
,,*,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,nor,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,they,*,*,*,*,*,*
,,'re,*,*,*,*,*,*
,,doing,*,*,*,*,*,*
,,something,*,*,*,*,*,*
,,that,*,*,*,*,*,*
,,normally,*,*,*,*,*,*
,,i,*,*,*,*,*,*
,,really,*,*,*,*,*,*
,,only,*,*,*,*,*,*
,,invite,*,*,*,*,*,*
,,people,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,-,*,*,*,*,*,*
,,matches,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,``,*,*,*,*,*,*
,,nor,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,'',*,*,*,*,*,*
,,part,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,bit,*,*,*,*,*,*
,,unusual,*,*,*,*,*,*
,,but,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,what,*,*,*,*,*,*
,,he,*,*,*,*,*,*
,,says,*,*,*,*,*,*
,,it,*,*,*,*,*,*
,,'s,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,false,*,*,*,*,*,*
,,start/correction,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,transcription,*,*,*,*,*,*
,,should,*,*,*,*,*,*
,,reflect,*,*,*,*,*,*
,,this,*,*,*,*,*,*
,,verbatim,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,process,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,complete,*,*,*,*,*,*
,,the,*,*,*,*,*,*
,,transcription,*,*,*,*,*,*
,,is,*,*,*,*,*,*
,,accurate,*,*,*,*,*,*
,,and,*,*,*,*,*,*
,,includes,*,*,*,*,*,*
,,all,*,*,*,*,*,*
,,disfluencies,*,*,*,*,*,*
,,as,*,*,*,*,*,*
,,requested,*,*,*,*,*,*
