w_d,w_t,w_g,gt_mask,pred_mask,tp_mask,tn_mask,fp_mask,fn_mask
like,INTJ,like,1,0,0,0,0,1
,,a,*,*,*,*,*,*
,,a,*,*,*,*,*,*
,,and,*,*,*,*,*,*
a,NONE,a,0,0,0,1,0,0
peach,NONE,peach,0,0,0,1,0,0
colored,NONE,colored,0,0,0,1,0,0
top,NONE,top,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
not,NONE,not,0,0,0,1,0,0
cruddy,NONE,cruddy,0,0,0,1,0,0
but,NONE,but,0,0,0,1,0,0
not,NONE,not,0,0,0,1,0,0
a,NONE,a,0,0,0,1,0,0
dress,NONE,dress,0,0,0,1,0,0
either,NONE,either,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
sometimes,NONE,sometimes,0,0,0,1,0,0
i,NONE,i,0,0,0,1,0,0
wonder,NONE,wonder,0,0,0,1,0,0
if,NONE,if,0,0,0,1,0,0
stuff,NONE,stuff,0,0,0,1,0,0
like,NONE,like,0,0,0,1,0,0
that,NONE,that,0,0,0,1,0,0
would,EDITED,would,1,0,0,0,0,1
will,NONE,will,0,0,0,1,0,0
hold,NONE,hold,0,0,0,1,0,0
you,NONE,you,0,0,0,1,0,0
back,NONE,back,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
if,NONE,if,0,0,0,1,0,0
you,NONE,you,0,0,0,1,0,0
do,NONE,do,0,0,0,1,0,0
n't,NONE,n't,0,0,0,1,0,0
dress,NONE,dress,0,0,0,1,0,0
in,NONE,in,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
your,NONE,your,0,0,0,1,0,0
dress,NONE,dress,0,0,0,1,0,0
for,NONE,for,0,0,0,1,0,0
success,NONE,success,0,0,0,1,0,0
business,NONE,business,0,0,0,1,0,0
suits,NONE,suits,0,0,0,1,0,0
everyday,NONE,,0,1,0,0,1,0
if,EDITED,if,1,0,0,0,0,1
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
,,every,*,*,*,*,*,*
,,day,*,*,*,*,*,*
if,NONE,if,0,0,0,1,0,0
upper,NONE,upper,0,0,0,1,0,0
management,NONE,management,0,0,0,1,0,0
does,NONE,does,0,0,0,1,0,0
n't,NONE,n't,0,0,0,1,0,0
notice,NONE,notice,0,0,0,1,0,0
that,NONE,that,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
remember,NONE,remember,0,0,0,1,0,0
that,NONE,that,0,0,0,1,0,0
later,NONE,later,0,0,0,1,0,0
on,NONE,on,0,0,0,1,0,0
but,NONE,but,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
i,NONE,i,0,0,0,1,0,0
do,NONE,do,0,0,0,1,0,0
n't,NONE,n't,0,0,0,1,0,0
know,NONE,know,0,0,0,1,0,0
if,NONE,if,0,0,0,1,0,0
they,NONE,they,0,0,0,1,0,0
do,NONE,do,0,0,0,1,0,0
or,NONE,or,0,0,0,1,0,0
not,NONE,not,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
i,NONE,i,0,0,0,1,0,0
see,NONE,see,0,0,0,1,0,0
a,NONE,a,0,0,0,1,0,0
lot,NONE,lot,0,0,0,1,0,0
of,NONE,of,0,0,0,1,0,0
the,NONE,the,0,0,0,1,0,0
managers,NONE,managers,0,0,0,1,0,0
and,NONE,and,0,0,0,1,0,0
they,NONE,they,0,0,0,1,0,0
're,NONE,'re,0,0,0,1,0,0
in,NONE,in,0,0,0,1,0,0
jeans,NONE,jeans,0,0,0,1,0,0
so,NONE,so,0,0,0,1,0,0
you,PRN,,1,1,1,0,0,0
know,PRN,,1,1,1,0,0,0
